learning_rate,omega,phi_p,phi_g,x,y,best_value,epoch
0.3,0.45666666666666667,2.111111111111111,1.6666666666666665,-4.82493329e-163,7.86296921e-163,1.0,5480

0.3,0.45666666666666667,2.111111111111111,1.8888888888888888,-4.72240511e-163,-1.23657578e-162,1.0,5477

0.3,0.45666666666666667,2.111111111111111,2.111111111111111,9.46245414e-163,-5.55248978e-163,1.0,5481

0.3,0.45666666666666667,2.111111111111111,2.333333333333333,7.44374436e-163,-3.86951445e-163,1.0,5483

0.3,0.45666666666666667,2.111111111111111,2.5555555555555554,1.56653517e-162,6.41015067e-164,1.0,5483

0.3,0.45666666666666667,2.111111111111111,2.7777777777777777,4.32993947e-163,-9.64183512e-163,1.0,5479

0.3,0.45666666666666667,2.111111111111111,3.0,1.28737570e-162,1.46874036e-162,1.0,5480

0.3,0.45666666666666667,2.333333333333333,1.0,-6.65002212e-164,-1.10698542e-162,1.0,5494

0.3,0.45666666666666667,2.333333333333333,1.2222222222222223,4.24476533e-163,1.34463141e-162,1.0,5485

0.3,0.45666666666666667,2.333333333333333,1.4444444444444444,-9.47948480e-163,3.73431878e-163,1.0,5485

0.3,0.45666666666666667,2.333333333333333,1.6666666666666665,5.01164396e-163,8.20239595e-163,1.0,5481

0.3,0.45666666666666667,2.333333333333333,1.8888888888888888,1.16432487e-162,-8.08847494e-163,1.0,5477

0.3,0.45666666666666667,2.333333333333333,2.111111111111111,-1.06894335e-162,-5.49179005e-163,1.0,5479

0.3,0.45666666666666667,2.333333333333333,2.333333333333333,-1.08965716e-162,-4.03609062e-163,1.0,5485

0.3,0.45666666666666667,2.333333333333333,2.5555555555555554,3.18313184e-163,-7.31037692e-163,1.0,5478

0.3,0.45666666666666667,2.333333333333333,2.7777777777777777,6.77046626e-163,1.09146671e-162,1.0,5491

0.3,0.45666666666666667,2.333333333333333,3.0,-1.75056086e-163,8.80548288e-163,1.0,5480

0.3,0.45666666666666667,2.5555555555555554,1.0,-4.64121855e-164,7.19464147e-163,1.0,5474

0.3,0.45666666666666667,2.5555555555555554,1.2222222222222223,9.4893466e-163,-2.9752108e-163,1.0,5481

0.3,0.45666666666666667,2.5555555555555554,1.4444444444444444,-1.13979977e-162,1.39403785e-162,1.0,5485

0.3,0.45666666666666667,2.5555555555555554,1.6666666666666665,1.07648069e-162,-7.21216161e-163,1.0,5478

0.3,0.45666666666666667,2.5555555555555554,1.8888888888888888,1.01170774e-162,-6.79137189e-163,1.0,5482

0.3,0.45666666666666667,2.5555555555555554,2.111111111111111,8.60530329e-163,1.22335954e-162,1.0,5479

0.3,0.45666666666666667,2.5555555555555554,2.333333333333333,1.43242841e-162,8.24866872e-163,1.0,5497

0.3,0.45666666666666667,2.5555555555555554,2.5555555555555554,8.81137493e-163,1.97972904e-163,1.0,5476

0.3,0.45666666666666667,2.5555555555555554,2.7777777777777777,-8.43331109e-163,-2.64896438e-163,1.0,5483

0.3,0.45666666666666667,2.5555555555555554,3.0,-7.56650221e-163,-1.32669878e-162,1.0,5484

0.3,0.45666666666666667,2.7777777777777777,1.0,3.30364821e-163,-7.61025794e-163,1.0,5478

0.3,0.45666666666666667,2.7777777777777777,1.2222222222222223,-8.76893675e-163,8.12146120e-164,1.0,5491

0.3,0.45666666666666667,2.7777777777777777,1.4444444444444444,-1.45074262e-162,1.38129877e-162,1.0,5487

0.3,0.45666666666666667,2.7777777777777777,1.6666666666666665,-1.52246728e-162,1.27111272e-162,1.0,5480

0.3,0.45666666666666667,2.7777777777777777,1.8888888888888888,2.62457003e-163,-8.24525224e-163,1.0,5480

0.3,0.45666666666666667,2.7777777777777777,2.111111111111111,7.73151455e-163,1.27534776e-162,1.0,5476

0.3,0.45666666666666667,2.7777777777777777,2.333333333333333,-9.00999454e-163,-1.16123813e-162,1.0,5479

0.3,0.45666666666666667,2.7777777777777777,2.5555555555555554,7.83036106e-163,3.62259436e-163,1.0,5481

0.3,0.45666666666666667,2.7777777777777777,2.7777777777777777,-1.39141108e-162,1.06336382e-162,1.0,5477

0.3,0.45666666666666667,2.7777777777777777,3.0,1.17172336e-162,1.23618456e-162,1.0,5480

0.3,0.45666666666666667,3.0,1.0,4.41879449e-163,1.27661569e-162,1.0,5498

0.3,0.45666666666666667,3.0,1.2222222222222223,-1.19087382e-162,-2.11017092e-163,1.0,5490

0.3,0.45666666666666667,3.0,1.4444444444444444,7.07854801e-163,-8.29716798e-163,1.0,5482

0.3,0.45666666666666667,3.0,1.6666666666666665,-2.16477659e-163,7.56181631e-163,1.0,5479

0.3,0.45666666666666667,3.0,1.8888888888888888,1.00720825e-162,-2.20305170e-163,1.0,5478

0.3,0.45666666666666667,3.0,2.111111111111111,1.11651171e-162,-3.12003986e-163,1.0,5498

0.3,0.45666666666666667,3.0,2.333333333333333,3.16026523e-163,7.90743801e-163,1.0,5482

0.3,0.45666666666666667,3.0,2.5555555555555554,-9.37781624e-163,-2.45390140e-163,1.0,10369

0.3,0.45666666666666667,3.0,2.7777777777777777,1.30688671e-162,-1.35145786e-162,1.0,5496

0.3,0.45666666666666667,3.0,3.0,-9.17532786e-163,3.12576468e-163,1.0,5479

0.3,0.5133333333333334,1.0,1.0,-1.46972911e-162,9.57811465e-163,1.0,5465

0.3,0.5133333333333334,1.0,1.2222222222222223,-1.14947044e-162,4.41187766e-163,1.0,5487

0.3,0.5133333333333334,1.0,1.4444444444444444,3.25173551e-163,4.16759374e-163,1.0,5519

0.3,0.5133333333333334,1.0,1.6666666666666665,-2.77043927e-163,1.92934864e-163,1.0,5565

0.3,0.5133333333333334,1.0,1.8888888888888888,-1.24068849e-162,-1.16020097e-162,1.0,5640

0.3,0.5133333333333334,1.0,2.111111111111111,5.22368263e-163,1.25093294e-162,1.0,5575

0.3,0.5133333333333334,1.0,2.333333333333333,-5.04168130e-163,1.30343675e-162,1.0,5559

0.3,0.5133333333333334,1.0,2.5555555555555554,8.98557439e-163,1.44380346e-162,1.0,5564

0.3,0.5133333333333334,1.0,2.7777777777777777,-1.10701787e-162,8.05693070e-163,1.0,5565

0.3,0.5133333333333334,1.0,3.0,1.14109988e-162,7.42072798e-163,1.0,5567

0.3,0.5133333333333334,1.2222222222222223,1.0,-1.84866842e-163,-5.08225966e-163,1.0,5475

0.3,0.5133333333333334,1.2222222222222223,1.2222222222222223,-5.95575397e-163,-1.61466184e-164,1.0,5498

0.3,0.5133333333333334,1.2222222222222223,1.4444444444444444,-6.67186325e-163,3.36825574e-163,1.0,5530

0.3,0.5133333333333334,1.2222222222222223,1.6666666666666665,1.32800730e-162,-1.56139243e-163,1.0,5580

0.3,0.5133333333333334,1.2222222222222223,1.8888888888888888,-1.45537039e-162,4.52715425e-163,1.0,5605

0.3,0.5133333333333334,1.2222222222222223,2.111111111111111,9.87272356e-163,-2.75625435e-163,1.0,5559

0.3,0.5133333333333334,1.2222222222222223,2.333333333333333,-9.91401185e-163,-5.90655154e-163,1.0,5559

0.3,0.5133333333333334,1.2222222222222223,2.5555555555555554,8.43959224e-163,-6.20535405e-163,1.0,5563

0.3,0.5133333333333334,1.2222222222222223,2.7777777777777777,9.67476698e-163,-4.25817493e-164,1.0,5580

0.3,0.5133333333333334,1.2222222222222223,3.0,-1.11699004e-162,7.41184638e-163,1.0,5573

0.3,0.5133333333333334,1.4444444444444444,1.0,1.38279595e-162,1.56401849e-162,1.0,5479

0.3,0.5133333333333334,1.4444444444444444,1.2222222222222223,-5.23104992e-163,-1.16676416e-162,1.0,5509

0.3,0.5133333333333334,1.4444444444444444,1.4444444444444444,-1.07333556e-162,8.00644351e-163,1.0,5556

0.3,0.5133333333333334,1.4444444444444444,1.6666666666666665,8.12183601e-163,2.78990651e-163,1.0,5575

0.3,0.5133333333333334,1.4444444444444444,1.8888888888888888,-3.15603236e-164,1.50039394e-162,1.0,5577

0.3,0.5133333333333334,1.4444444444444444,2.111111111111111,9.29375000e-164,-9.92969623e-163,1.0,5564

0.3,0.5133333333333334,1.4444444444444444,2.333333333333333,9.08473722e-163,-1.00011292e-163,1.0,5565

0.3,0.5133333333333334,1.4444444444444444,2.5555555555555554,7.99598785e-163,9.69613090e-163,1.0,5560

